"Camptothecin_1003" "Vinblastine_1004" "Cisplatin_1005" "Cytarabine_1006" "Docetaxel_1007" "Gefitinib_1010" "Navitoclax_1011" "Vorinostat_1012" "Nilotinib_1013" "Olaparib_1017" "Axitinib_1021" "AZD7762_1022" "SB216763_1025" "KU.55933_1030" "Afatinib_1032" "Staurosporine_1034" "PLX.4720_1036" "NU7441_1038" "Doramapimod_1042" "Wee1.Inhibitor_1046" "Nutlin.3a...._1047" "Mirin_1048" "PD173074_1049" "ZM447439_1050" "Alisertib_1051" "RO.3306_1052" "MK.2206_1053" "Palbociclib_1054" "Dactolisib_1057" "Pictilisib_1058" "AZD8055_1059" "PD0325901_1060" "Obatoclax.Mesylate_1068" "X5.Fluorouracil_1073" "Dasatinib_1079" "Paclitaxel_1080" "Crizotinib_1083" "Rapamycin_1084" "Sorafenib_1085" "BI.2536_1086" "Irinotecan_1088" "Oxaliplatin_1089" "BMS.536924_1091" "GSK1904529A_1093" "Tozasertib_1096" "PF.4708671_1129" "PRIMA.1MET_1131" "Erlotinib_1168" "Niraparib_1177" "MK.1775_1179" "Dinaciclib_1180" "Gemcitabine_1190" "Bortezomib_1191" "GSK269962A_1192" "SB505124_1194" "Tamoxifen_1199" "Fulvestrant_1200" "EPZ004777_1237" "YK.4.279_1239" "Daporinad_1248" "BMS.345541_1249" "AZ960_1250" "Talazoparib_1259" "XAV939_1268" "Trametinib_1372" "Dabrafenib_1373" "Temozolomide_1375" "AZD5438_1401" "IAP_5620_1428" "AZD2014_1441" "AZD1208_1449" "AZD1332_1463" "Ruxolitinib_1507" "Linsitinib_1510" "Epirubicin_1511" "Cyclophosphamide_1512" "Pevonedistat_1529" "Sapitinib_1549" "Uprosertib_1553" "LCL161_1557" "Lapatinib_1558" "Luminespib_1559" "Alpelisib_1560" "Taselisib_1561" "EPZ5676_1563" "SCH772984_1564" "IWP.2_1576" "Leflunomide_1578" "Entinostat_1593" "OSI.027_1594" "LGK974_1598" "VE.822_1613" "WZ4003_1614" "CZC24832_1615" "AZD5582_1617" "GSK2606414_1618" "PFI3_1620" "PCI.34051_1621" "Wnt.C59_1622" "I.BET.762_1624" "RVX.208_1625" "OTX015_1626" "GSK343_1627" "ML323_1629" "Entospletinib_1630" "PRT062607_1631" "Ribociclib_1632" "AGI.6780_1634" "Picolinici.acid_1635" "AZD5153_1706" "CDK9_5576_1708" "CDK9_5038_1709" "Eg5_9814_1712" "ERK_2440_1713" "ERK_6604_1714" "IRAK4_4710_1716" "JAK1_8709_1718" "AZD5991_1720" "PAK_5339_1730" "TAF1_5496_1732" "ULK1_4989_1733" "VSP34_8731_1734" "Selumetinib_1736" "IGF1R_3801_1738" "JAK_8517_1739" "AZD4547_1786" "Ibrutinib_1799" "Zoledronate_1802" "Acetalax_1804" "Oxaliplatin_1806" "Carmustine_1807" "Topotecan_1808" "Teniposide_1809" "Mitoxantrone_1810" "Dactinomycin_1811" "Fludarabine_1813" "Nelarabine_1814" "Fulvestrant_1816" "Vincristine_1818" "Docetaxel_1819" "Podophyllotoxin.bromide_1825" "Dihydrorotenone_1827" "Gallibiscoquinazole_1830" "Elephantin_1835" "Sinularin_1838" "Sabutoclax_1849" "LY2109761_1852" "OF.1_1853" "MN.64_1854" "KRAS..G12C..Inhibitor.12_1855" "MG.132_1862" "BDP.00009066_1866" "Buparlisib_1873" "Ulixertinib_1908" "Venetoclax_1909" "ABT737_1910" "Dactinomycin_1911" "Afuresertib_1912" "AGI.5198_1913" "AZD3759_1915" "AZD5363_1916" "AZD6738_1917" "AZD8186_1918" "Osimertinib_1919" "Cediranib_1922" "Ipatasertib_1924" "GDC0810_1925" "GNE.317_1926" "GSK2578215A_1927" "I.BRD9_1928" "Telomerase.Inhibitor.IX_1930" "MIRA.1_1931" "NVP.ADW742_1932" "P22077_1933" "Savolitinib_1936" "UMI.77_1939" "WIKI4_1940" "Sepantronium.bromide_1941" "MIM1_1996" "WEHI.539_1997" "BPD.00008900_1998" "Foretinib_2040" "BIBR.1532_2043" "Pyridostatin_2044" "AMG.319_2045" "MK.8776_2046" "Ulixertinib_2047" "Vinorelbine_2048" "VX.11e_2096" "Uprosertib_2106" "LJI308_2107" "AZ6102_2109" "GSK591_2110" "VE821_2111" "AZD6482_2169" "AT13148_2170" "BMS.754807_2171" "JQ1_2172"
"COSMIC_905936" -2.985721 -5.139451 1.790829 -1.846616 -5.566564 2.385846 1.834611 0.761631 2.146155 3.182147 1.84610410036391 0.572538 3.388872 3.75221247254454 1.25578 -3.643665 3.521432 2.68557302921895 4.28147867752108 1.982112 1.827357 3.816247 2.951318 2.90346567292591 0.638277 2.67360945548252 2.965657 2.205631 -1.871128 1.179915 -0.818206 -1.454187 -0.387324 2.461866 3.004516 -4.362345 0.848257 -2.339152 2.087598 0.647202571571353 2.169167 1.051629 1.551593 3.41244 3.1824121168463 3.4601370673158 3.005123 3.155103 3.243329 0.739528 -3.273958 -3.696995 -4.440554 3.10367867220905 2.449411 4.153835 1.897588 4.51585 1.928349 -6.045847 1.745746 0.202967 2.791683 4.539874 -3.556175 2.2643 4.610206 0.64134 4.591206 1.873824 5.020284 2.779374 3.559963 3.084366 -1.949449 4.775455 -1.900152 4.097431 2.515418 4.653308 2.550531 -3.557272 2.501581 1.867691 5.0095 -1.238551 1.126733 3.69742 1.194372 3.636206 3.31984 3.506704 3.050138 4.384836 1.835237 3.312421 4.775246 3.901628 3.579921 3.35499 4.766952 2.028309 2.172605 4.148096 2.997307 2.238101 3.89000604489573 3.260429 3.959045 0.089884 -1.230675 -2.933334 -4.672157 0.087271 0.561097 4.100027 3.720932 5.321879 1.748128 4.177779 2.018943 1.525638 1.979083 -0.592114 1.500402 2.663502 4.720068 2.625088 3.906628 2.475089 4.807785 -0.063889 1.757881 0.511564 -3.982234 4.715609 5.42548 3.747072 -3.168995 -5.265053 -1.138368 1.113233 2.070213 2.904579 2.99566 -2.086306 4.713436 3.240258 4.397593 3.994485 -2.080258 1.044108 0.502397 -0.52686 1.260649 2.412933 -6.499246 2.053345 4.16607 2.577562 2.449352 2.717175 3.343332 1.823388 1.857453 3.54536 4.681101 0.0658 4.370073 3.436769 0.490605 4.758646 2.243815 4.73687 2.170838 2.906599 3.788055 -5.384274 3.0625 2.261979 1.945551 0.53451 4.049378 2.313736 4.424547 2.451162 -0.799628 -4.893784 -0.17321 2.981233 4.637564 2.29429 4.008211 4.675955 3.92803949010714 2.081296 1.273567 2.41948896785931
"COSMIC_1303896" -3.310458 -6.096121 0.13014 -1.96735 -5.925494 2.21554 4.37546 -0.048037 0.443519 2.315985 1.37673903216825 -2.462215 4.03850095918987 2.96399383612954 0.81737 -4.794259 3.392514 2.42124456055803 4.26574584072519 0.622157 4.025278 3.170964 2.368883 1.7004685999923 -1.807955 2.50285408200968 -0.649437 -0.14592 -4.702681 -1.126285 -0.810511159670055 0.085678 -0.231002 3.615309 -0.945521 -4.874888 1.095125 -4.780657 1.765797 1.13574021492839 1.31801 0.413339 1.870655 3.932291 2.77094922757566 2.93464713598557 1.100172 1.19188 1.938932 -1.053299 -3.872666 -4.20965 -5.939919 2.84667895479764 2.80227514716995 3.191549 2.191105 3.727316 0.929248 -7.18871081839501 1.789436 -0.061836 -0.183845 3.494942 0.75028 2.142445 4.393622 0.009263 4.18536 0.247107 4.717102 1.980752 3.803182 2.969467 -2.05712 4.088055 -1.261368 2.487198 0.848838 4.325729 2.091158 -4.243109 1.590162 -1.559085 4.083493 3.096493 1.10225 3.176803 -0.0552 3.295151 3.21361 -0.509778 3.018149 2.982728 0.813682 2.422019 4.029323 2.113606 2.843647 0.449527 1.770651 -0.484033 0.842235 3.571027 0.080992 -0.083077 3.36617134443631 3.447632 4.1693 -1.539576 -2.223542 -4.5922 -4.795883 2.806726 3.051525 3.356143 2.641935 -1.877522 1.317458 3.058612 0.582775 1.685306 4.76549 -0.195755 1.211515 0.67432 1.207509 2.444916 5.08542 0.528625 4.374892 -1.70883 -2.483259 -3.625634 -4.163756 1.286142 4.126506 3.322886 -4.066308 -5.985697 -1.636538 0.776112 2.165309 1.224797 3.119828 -2.500574 4.622671 4.611722 4.622667 2.867428 -1.889789 1.191199 -0.099096 3.041949 1.384455 3.029397 -6.586664 1.14032 3.580489 2.020623 0.94613 0.182651 0.219663 0.964448 1.432406 1.084403 4.616745 -1.852836 4.280641 2.532764 -0.215118 1.811313 1.431888 1.944387 1.232921 1.742559 2.467856 -6.03884 2.41263 3.287604 3.133557 -0.065072 3.580637 1.480565 1.740607 1.059144 2.146072 -5.622617 3.460384 0.46204 3.198125 1.651811 1.7728 1.076423 2.08262848730379 2.262547 0.787186278499123 3.06347665929308
"COSMIC_907320" -1.093072 -3.822302 3.895309 2.419278 -4.998352 -0.630857 3.54034 2.51951 4.775604 4.960615 2.47716971113476 -0.321329 5.17681003058842 4.72086506874748 -0.91488 -2.101841 4.615935 3.24981855466373 3.63832768430044 1.342646 5.406526 4.184605 4.770683 2.83219738709856 1.834248 2.98426828574726 4.195472 3.654625 -2.00904 1.168573 -0.545975019603624 2.067415 0.844147 3.143091 0.01054 -3.512075 4.188059 -1.244099 2.352395 1.48575823418722 3.006573 2.626228 2.655495 3.938444 3.20705966087675 3.60928193809644 6.587499 -0.170236 5.592527 -0.257366 -3.677925 2.919191 -5.067309 2.99695802134406 2.57822888249115 3.450326 3.907963 5.041549 1.710724 -5.082238 2.433902 2.480699 4.678683 5.003528 0.902916 5.6423 6.770986 1.160132 5.823491 2.198784 5.878004 4.318714 5.024397 5.668211 -0.408535 5.547545 -0.720031 -0.581412 3.646394 5.473255 0.622966 -2.91794 2.630633 0.129144 5.971858 2.549886 3.318253 5.443554 4.844633 4.67444423578711 4.039036 3.738563 3.054074 5.442026 1.906257 4.118994 5.590302 4.210115 4.173482 3.559241 5.563911 2.210783 3.112337 4.333418 3.543812 3.549386 4.12502873767975 3.849796 5.431898 1.552152 -1.567654 -3.953664 -2.74852 3.014609 3.179289 4.822146 5.149383 5.604299 1.826969 3.279943 0.914341 1.278495 5.380615 1.126965 3.634501 3.429563 2.840684 4.288487 6.293585 3.794229 6.657247 0.728852 1.774278 1.812377 -3.265325 5.83954 5.74774 4.17137 -1.968512 -4.145031 -1.056462 -0.84723 2.377981 3.752142 3.701892 -0.235202 5.663814 3.628056 5.787176 3.995333 -1.972497 1.412701 1.294217 2.450202 2.585089 2.903046 -4.933446 3.771769 4.812483 0.197031 3.285444 2.89814 2.840261 -0.711189 1.21312 3.640371 4.734839 -0.13256 4.203764 3.834752 -0.514356 5.751954 4.132428 5.805814 3.460141 2.422835 4.091321 -4.424764 4.477107 3.780685 4.136936 1.036036 5.848697 2.299104 6.047654 4.779618 2.635433 -2.663157 2.394371 4.737281 5.848166 4.186971 4.968008 4.872546 3.55122385410395 4.492925 0.867382992485607 2.06770970357854
"COSMIC_688058" -1.877104 -3.996013 2.693506 2.775445 -3.366736 4.610606 4.5114 2.887628 5.004152 4.258656 2.82312050820698 1.399018 6.00327342552617 5.26826821896971 1.992368 -2.417626 5.631179 3.08811770773277 4.42568615306459 3.102928 2.660232 6.50911 5.366021 3.7591916502002 3.198179 3.31075894808317 4.470712 5.055421 -1.507806 2.066399 0.0326648065860392 2.878184 2.325969 5.485376 0.639259 -1.178289 4.816172 -2.598919 4.059455 -0.652927342734007 2.895427 4.327182 2.417894 4.499651 4.51888422168159 4.01210298158361 7.049409 2.627562 6.176843 1.763721 0.200738 0.52658 -5.328429 3.66592555525955 2.77635277923405 4.089108 3.66466 6.064658 2.949376 -3.22306559827551 5.180218 3.16221 4.357549 5.877269 2.643827 5.409822 6.993698 5.879044 6.276672 2.908938 5.543518 2.981283 5.228501 4.477269 -0.967755 5.5917 1.875052 5.890817 4.013533 6.138084 5.807525 -1.221744 4.558648 3.106065 6.431761 3.873721 3.779764 5.921956 5.976342 4.36783997260593 4.1489 5.028681 6.134133 6.148724 6.343806 4.141808 6.003021 6.204359 5.442932 3.941413 4.946598 6.016915 3.868304 4.768392 4.486138 3.950407 4.11622174282411 4.430741 5.678346 3.880135 3.00338 2.235164 0.843111 3.592514 4.974269 6.172415 4.656229 6.0899 4.403348 4.576928 5.125845 6.907766 6.55587 2.691508 3.606321 1.723094 5.876337 4.455794 4.28536 6.553541 7.12679 2.075954 2.40367 2.385574 -1.765135 5.954589 6.763745 6.063076 1.707498 2.335928 1.255467 1.158081 3.442485 4.309939 4.570465 0.806778 6.181983 4.599098 5.813162 6.59207 -1.678068 2.467715 1.484758 3.806351 2.42957 1.909728 -4.016642 3.482812 4.852426 3.946001 3.432928 4.014633 3.903214 2.89525 3.296254 3.763277 6.194154 0.576187 5.818138 5.921337 0.880187 6.386812 2.534209 4.720929 2.520318 4.570167 4.142163 -4.289802 6.285242 4.717237 5.269666 1.421401 5.613829 3.90906 6.258646 4.969393 4.034877 -3.159211 4.275686 3.662327 5.600775 2.068509 4.5934 6.072434 4.52781204259349 3.66579 0.694834873864422 2.04759622431396
"COSMIC_905974" -3.285912 -4.734683 2.014327 0.127862 -5.074296 3.511373 1.836413 0.974379 3.755415 3.178064 2.57955682886075 -0.404627 4.70778656698679 3.71131978232782 1.268113 -4.565871 2.286051 2.70735727579436 4.33904694348296 1.614012 1.743665 3.799304 1.617269 2.57351653890099 0.402643 2.29184596614885 2.321132 2.054567 -2.978016 0.717568 -0.356917490119928 -0.59891 -0.150506 3.218004 -1.492404 -4.317403 2.250832 -2.733592 2.401968 1.94569970123453 1.491349 2.304321 0.819888 4.777415 2.35563518568259 3.70255850764154 2.747582 3.194259 2.494451 0.097243 -4.219783 -2.994702 -5.512483 2.90078788454303 2.63076171793 2.056406 2.760816 4.739649 1.493914 -3.134183 1.887568 0.10892 0.891366 5.093534 -2.525483 1.314979 4.361871 0.773876 5.399047 0.250608 5.328107 1.728103 4.696043 3.798762 -2.609399 2.977459 -2.838858 4.090207 2.046454 4.81372 2.017927 -4.329559 2.537729 1.168487 5.434915 -0.961144 2.307466 4.565854 0.440802 4.50889092389209 4.782516 0.55616 2.122239 4.687166 0.782817 3.453881 4.715422 3.278258 3.62973 0.943348 4.681538 -0.779472 1.84478 4.414217 3.126537 0.744443 3.86457815355474 4.146867 4.515772 -1.926212 -1.894536 -3.996389 -3.025709 -0.780269 -0.713287 4.953297 2.448792 5.40499 1.541393 5.377106 0.529872 1.34976 1.412683 0.173203 1.858547 2.499531 3.665282 3.513264 4.052807 3.206365 5.360703 -2.077283 -0.470504 -2.372139 -4.99311 5.013777 5.710102 4.414425 -4.778861 -5.71584102451723 -1.895394 1.661737 1.630631 2.242653 2.591117 -2.278836 5.07594 5.108952 5.002333 2.988826 -1.631501 1.523029 0.525708 0.815171 2.356549 1.702861 -6.958038 2.469014 4.453712 2.892965 1.500829 2.049236 2.72002 2.57703 1.176502 2.559816 5.110387 -0.689296 4.76099 2.732245 -0.292627 4.318925 1.631096 3.36593 2.766965 1.643134 4.679402 -6.072555 4.750076 2.848811 3.279758 0.272541 4.264963 1.873938 5.120348 2.725272 0.536303 -4.220924 -0.257902 1.731649 3.481267 1.574122 3.715484 2.486567 3.21208965205812 2.604758 1.19096134393382 2.47041194934615
"COSMIC_907060" -3.017332 -5.011384 2.001227 3.139074 -5.845177 2.932379 2.326827 1.039217 2.072544 4.047264 2.48402399157734 -0.491168 4.53930517200738 4.14352824392304 1.94857 -5.100915 4.34407 2.97048957445552 4.81183289771295 1.334411 4.463131 4.185242 3.388746 2.79217879075712 3.084736 3.11968282684835 3.209333 3.060751 -1.414421 1.806656 -0.593148944441477 1.401301 1.278311 4.349048 1.303896 -4.409143 2.593619 -1.588425 2.356168 0.719326576863012 1.872904 3.67771 2.068188 2.873022 2.95721523382178 3.50148501022181 2.984592 1.533625 3.736908 0.729668 -3.505513 -3.247206 -5.363841 2.4952045429179 2.76388630894145 3.026163 1.611218 4.146943 1.356436 -5.652054 2.437485 1.717283 3.230765 4.780524 1.793413 3.665742 5.314145 2.078823 4.731817 2.052742 5.144596 3.864643 4.005598 2.904811 -2.4843 4.70209 -1.323325 4.822787 2.796741 4.812588 2.54104 -3.808405 3.453741 2.773171 5.098434 4.041278 2.318072 4.536222 2.74929 3.54389134875264 2.990034 2.762456 3.039281 4.461031 1.663612 3.961689 4.386825 3.723133 2.628122 4.517634 4.687358 2.616084 2.494462 3.855979 2.755654 3.234257 4.28821327512556 3.715467 4.817394 1.502971 -1.376835 -3.45055 -4.44261 2.586561 4.149826 4.611948 3.410446 2.691684 2.277323 3.909823 0.906122 2.219506 5.399027 1.701615 3.181639 2.803194 4.817045 2.879478 4.820014 5.110369 5.832545 -0.290219 -0.972586 -0.174453 -3.430576 5.473709 4.964167 3.412006 -3.561737 -5.545464 -1.493884 0.479395 1.842071 1.526891 2.655808 0.091072 4.657363 3.416366 3.867078 2.669222 -1.718987 1.26508 0.753029 3.229247 1.099016 3.212834 -6.048052 1.778932 4.484586 1.92485 2.775618 1.619506 3.784417 1.236052 1.728198 2.838534 4.228923 1.508636 4.335641 3.408577 -0.875925 4.76548 3.388574 4.817628 2.452348 0.70224 3.289678 -5.866124 3.039515 2.693786 3.184164 1.417086 4.156058 2.309066 4.140175 2.627007 -0.158404 -4.02314 2.356425 2.112654 4.817603 2.081415 4.022572 3.398351 3.72664516817903 1.466892 0.744868889615762 3.10324602909932
"COSMIC_908470" -0.413604 -0.338994 7.322447 3.984235 -1.636027 5.210736 2.875798 2.867821 4.907544 6.534631 2.57476964888293 0.850485 6.73120429246653 6.20522358144417 1.948311 -1.662053 5.834854 3.04472866335514 3.77455500995685 3.345661 3.633589 7.029514 6.441408 3.091036802956 4.363168 3.57225319112116 5.216359 1.886597 0.790749 2.571521 0.799340274587818 2.465022 2.278758 5.920648 -0.103954 1.477894 4.046104 0.969542 5.085402 0.428883891964783 6.197993 4.635277 1.929241 7.107737 3.59602738898082 4.36269129282094 6.098329 3.20431 5.538307 1.146228 -0.930541 0.245619 -2.03419 2.92776716327146 2.60941106429483 5.488418 4.358273 7.231815 4.690546 -2.874294 5.046697 2.085018 5.327064 6.262431 1.667025 2.917679 7.19744 5.683122 7.687915 2.443288 7.700211 3.360812 6.754527 5.321894 0.309892 6.483559 5.989772 3.175898 4.733716 6.795996 5.10999 0.47692 4.772363 3.139155 7.502433 3.54571 4.475136 6.898313 4.699951 6.38847754059417 5.99359 3.247796 3.545874 6.665385 4.377259 4.954297 6.323111 4.246246 4.033503 2.879427 5.293067 1.561537 4.281925 5.305244 5.104501 3.534024 4.5241253574694 5.365079 6.82172 1.307116 1.165447 0.366467 -0.854232 3.172198 4.191603 6.157362 7.004511 7.88341 1.218299 5.769972 2.825079 2.300782 6.533202 2.102916 6.447266 5.808867 2.812958 5.692087 8.277135 4.994939 8.014155 1.898564 2.881119 2.563756 -0.161135 8.010025 8.085268 5.484691 0.47872 0.228829 0.301081 3.33901 4.891869 4.603468 5.766253 0.391501 6.917013 7.11659 7.080241 5.66729 0.282218 1.859785 2.408679 4.198261 3.071857 3.363859 -2.298573 3.617943 4.606407 3.550643 4.658598 2.844211 4.971465 3.68239 2.637094 5.608838 7.086074 2.187397 6.854567 6.954768 3.371152 6.779717 4.790946 7.344396 4.608035 6.874586 3.377249 -5.525765 4.675122 4.966631 3.502137 1.460655 7.051941 5.302842 6.675398 4.834176 4.96865 0.144718 5.491192 5.028391 6.964797 2.986345 6.04736 5.601254 4.73220506785462 5.938186 1.28824487567517 2.97136091733435
"COSMIC_908465" -0.826978 -3.16508 4.794135 3.038401 -4.324204 2.689883 3.133191 2.143415 4.913131 4.679933 2.60119383071277 -0.246823 5.58117877021546 4.72563379396509 0.020223 -3.882573 3.873374 3.16084676367688 4.97660095889772 3.083634 5.912513 5.684053 5.309999 2.93050530187686 2.333424 3.5331830188611 4.015145 3.348328 -1.831274 1.581653 -0.0985514560832412 -0.994719 2.981943 4.300203 1.945791 -2.871175 4.233223 -1.321218 4.37387 1.22452316593748 3.966037 4.490463 1.44408 5.216792 3.4310244978048 4.05974218799021 7.076174 1.792507 5.197667 0.880415 -2.439525 2.713351 -4.262825 3.63038877496095 2.06136052479608 4.898665 3.922354 5.858018 2.076205 -3.431551 3.252391 1.398959 4.772903 5.052355 -1.643861 4.999607 7.265799 2.170982 6.108512 3.113137 6.308775 4.180557 4.861669 2.996544 -1.44133 5.023704 1.448676 1.15284 2.813409 5.633262 1.985388 -1.389888 3.315365 1.314291 6.607396 1.049243 3.724608 5.933525 2.908733 4.71289095705468 5.838583 4.876521 3.77608 6.343576 1.524388 4.347947 5.749049 4.350287 5.126393 3.825836 5.34056 3.005663 4.018428 5.313309 3.149813 2.836097 4.41108044820837 5.197709 6.103737 2.637826 -0.512788 -1.761318 -3.362235 2.121357 2.324703 6.061233 4.455158 6.589137 3.248049 6.576379 3.560898 2.251826 2.449322 1.447131 3.513964 4.83305 3.075991 4.762046 5.262346 6.377865 6.681641 1.407745 0.984319 2.521919 -2.144629 5.427095 6.039259 6.154154 -0.359554 -3.297367 -0.047868 2.671756 3.505815 4.007467 4.724664 1.561474 6.317239 6.004903 5.363285 5.535725 -1.05225 5.144994 1.702191 1.844836 2.908879 2.925107 -5.004378 2.679965 5.773682 2.185846 3.759449 3.342407 3.782742 0.49184 2.10987 3.397402 6.044401 1.444429 5.571017 4.446086 1.233046 6.130769 2.990288 6.353854 4.020726 2.159354 5.123319 -5.947048 4.963878 4.760213 5.600789 2.187592 6.081443 3.56805 4.843495 5.370299 1.906239 -1.977273 2.378238 3.689458 5.909801 3.537413 5.436013 4.145515 3.64584284546285 5.744372 0.931867155087972 3.55879581548657
"COSMIC_906746" -2.705066 -4.988935 3.795474 3.311191 -5.82074 4.075871 5.149743 2.426234 5.032059 4.741885 3.42182815928917 -0.144652 5.62466866485749 4.27149375753325 2.643035 -2.630678 6.445704 2.33663916815076 5.04760330880495 2.724987 5.22017 5.499883 4.795994 2.83550715757953 4.027324 2.4874829465622 4.382781 2.993452 -2.35917 0.750142 0.828841995413721 -0.332264 1.983996 6.072593 2.558589 -3.370545 2.753708 -4.524852 3.387845 -0.796075823852232 2.515405 4.653348 3.141614 5.002693 3.45299783662154 3.60147196787548 6.754811 4.048371 4.611127 1.644415 -1.730864 -0.339342 -3.582454 2.66920766445381 2.01232779689453 4.515279 3.192836 5.284749 1.021387 -2.575828 4.421666 1.633756 1.502937 5.644366 0.521416 6.062453 6.942005 3.09142 5.937571 1.918478 5.519529 5.713769 5.489934 5.031653 -0.821883 5.95696 1.129123 5.714628 3.137654 5.48575 5.279074 -2.790489 5.006949 1.576285 5.609537 3.404072 2.882552 6.228113 3.11551 5.05166377842118 5.352958 2.229958 5.571512 5.406961 3.960856 4.436691 4.177565 5.486544 5.054088 4.285609 5.715795 3.266281 3.498459 5.848257 4.705393 3.972121 3.6614278051228 5.455616 6.066553 2.425707 0.716677 -0.870723 -3.986735 3.811132 3.395363 4.737375 5.92769 5.781461 3.369747 5.080609 3.049843 3.075891 3.284182 2.962822 2.470021 4.560487 5.45206 3.740159 5.170621 6.021061 5.37982 -0.672422 0.960352 0.119815 -2.759618 6.569047 6.595843 5.619576 -3.08389 -4.9973 -1.017691 1.728208 3.275866 4.743155 4.54552 0.020465 5.931649 5.651322 5.988337 5.442067 -0.652236 2.313322 0.582938 2.953797 2.577187 3.922005 -3.819256 2.800185 4.85165 2.895511 2.061425 2.021053 1.330302 2.536354 2.26505 4.501257 5.739026 0.024274 5.973672 5.432638 0.159784 5.875194 4.54109 6.03345 1.686627 4.380815 4.999784 -4.121212 3.121204 4.40946 5.328179 0.497036 5.867288 4.376487 4.695602 3.172302 2.779338 -4.094401 2.897278 2.605974 4.599508 2.443731 3.035294 5.29505 3.44930400750777 3.830821 0.124892140152697 1.83689148238783
"COSMIC_909703" -4.720065 -5.031124 0.503791 -2.0045 -5.395823 2.800277 -2.493192 -0.294893 1.168496 2.300557 1.69473216827965 -0.977173 4.20689022360466 3.64641864983034 1.20175 -4.194622 3.015594 2.37901676206391 4.91606502471303 0.743556 0.406839 4.065536 3.242449 2.22512656689367 -3.232778 2.61964932990438 1.715532 0.47051 -2.421218 0.466618 -0.893828127285699 1.083896 1.961174 2.635983 1.469141 -4.637789 1.002875 -3.079583 1.538988 1.92431336748194 0.261042 0.776689 1.487257 3.332839 2.07474798457969 3.93679723604712 3.442629 0.921948 2.553739 -0.503133 -3.967221 -3.94066 -6.440334 2.63096455970045 2.07660311927479 2.579949 2.441205 4.368108 0.748143 -5.88022876179235 1.99583 0.077204 -0.558243 4.159795 1.186001 2.953982 3.670703 -1.152427 2.819328 2.113317 4.307995 3.943402 3.948228 1.962152 -3.218615 3.606519 -1.080641 4.498856 2.125627 4.30075 3.077902 -1.62842 2.167214 1.277761 4.538586 4.021662 2.090077 4.452857 2.109153 4.61772497557212 3.035602 2.792146 2.624175 4.043309 1.53946 2.404166 4.51305 2.592532 2.464628 2.45404 4.084125 2.961498 1.9877 3.029016 2.786377 3.211903 4.09449923063129 2.722181 4.488623 0.497903 -2.024758 -4.746638 -5.689848 2.761367 2.9662 4.264907 2.881085 -1.597904 1.29089 1.275691 0.583538 1.12312 4.156084 -2.205953 0.853145 0.290344 4.40083 2.386195 4.057686 1.461392 3.956238 -2.329363 -3.361607 -3.694792 -4.861244 -0.195507 4.461384 3.024899 -5.185681 -4.966247 -1.73185 -0.800623 1.258121 2.067119 2.881818 -1.065698 3.092914 2.413088 3.533637 2.020254 -3.282549 1.937996 0.290912 2.608686 -5.182068 -3.577945 -7.082521 1.54823 3.865768 2.22036 2.75211 0.873782 2.455606 0.826185 2.316753 2.523953 4.42711 0.567105 4.383399 4.102514 -0.083896 3.63995 0.633558 2.696467 0.966976 1.725856 2.644335 -5.008995 3.737987 2.621379 4.489449 -1.061667 3.024487 2.406676 2.704191 1.689286 1.986944 -4.996957 2.758134 1.959618 4.513966 1.692062 4.277991 1.321304 4.87272777226797 2.954769 0.805242412029384 3.11160186293458
